yelp_index,yelp_name,yelp_rating,yelp_distance
84,Almotti,5.0,33164.04555881006
84,Zeybek Mediterranean Cuisine,5.0,939.9876391570425
84,MILA Omakase,5.0,350.25556359253267
84,Osteria Positano,5.0,628.7101765814858
84,Fye Stars,5.0,27716.566422100765
84,La Burguesa,5.0,30650.975140882583
84,Calista Taverna,5.0,208.92305125525507
84,Funnel Cake Miami,5.0,46676.5089017358
84,The Baked Bear,5.0,879.368453285105
84,Delirio Tiki Bar by Swizzle,5.0,697.5055055033432
84,Reggae Beets Gourmet Food Truck,5.0,33720.420662285316
84,Malua Cozy Coffee,5.0,1070.7033418769759
84,13th & West,5.0,787.4741068536256
84,Swizzle Rum Bar & Drinkery,5.0,697.5055055033432
85,Water Lion Wine + Alchemy,5.0,536.8656306047258
85,The Guacamole House,5.0,394.1201151288327
85,The Greystone Jazz Bar,5.0,925.3452100314099
85,Ocoa's Breeze,5.0,532.4438857005538
85,Farm To Fork Meals,5.0,6274.89970377261
85,Dan the Cookie Man,5.0,37437.155110138716
85,Almotti,5.0,33451.02590184834
85,MILA Omakase,5.0,567.3607343325183
85,Osteria Positano,5.0,514.2807969821729
85,Zeybek Mediterranean Cuisine,5.0,926.2086755389209
85,Fye Stars,5.0,27827.85313848667
85,La Burguesa,5.0,30944.24759483223
85,Calista Taverna,5.0,137.65305051704672
85,Funnel Cake Miami,5.0,46976.637957889325
85,The Baked Bear,5.0,859.6937285973437
85,Delirio Tiki Bar by Swizzle,5.0,601.7872984002122
85,Reggae Beets Gourmet Food Truck,5.0,33735.982680481815
85,Malua Cozy Coffee,5.0,1284.9621313800567
85,13th & West,5.0,1080.4028861804388
85,Swizzle Rum Bar & Drinkery,5.0,601.7872984002122
86,Water Lion Wine + Alchemy,5.0,463.1094023478428
86,The Guacamole House,5.0,341.4830207751502
86,The Greystone Jazz Bar,5.0,894.5751253945058
86,Ocoa's Breeze,5.0,568.7143163909464
86,Farm To Fork Meals,5.0,6459.329650272815
86,Dan the Cookie Man,5.0,37438.14777325038
86,Almotti,5.0,33615.00830704787
86,MILA Omakase,5.0,737.4692075961184
86,Osteria Positano,5.0,527.13818988914
86,Zeybek Mediterranean Cuisine,5.0,961.9328733304928
86,Fye Stars,5.0,27903.20770110474
86,La Burguesa,5.0,31112.22825114222
86,Calista Taverna,5.0,320.7399569056349
86,Funnel Cake Miami,5.0,47148.88618126818
86,The Baked Bear,5.0,895.9646450483921
86,Delirio Tiki Bar by Swizzle,5.0,614.5526884010759
86,Reggae Beets Gourmet Food Truck,5.0,33755.75820974818
86,Swizzle Rum Bar & Drinkery,5.0,614.5526884010759
86,The Caribe Vegan,5.0,38672.66848735831
86,Cucina Bambina,5.0,44865.18086390426
87,Water Lion Wine + Alchemy,5.0,602.8540576132194
87,The Guacamole House,5.0,467.3212658421097
87,The Greystone Jazz Bar,5.0,896.4453540098544
87,Ocoa's Breeze,5.0,687.04276188709
87,Farm To Fork Meals,5.0,6033.642996419214
87,Dan the Cookie Man,5.0,37314.711466306355
87,Rum Room,5.0,981.1790700361221
87,Almotti,5.0,33330.79910693773
87,MILA Omakase,5.0,319.3205810297223
87,Osteria Positano,5.0,691.0893080002004
87,Fye Stars,5.0,27631.203062471413
87,La Burguesa,5.0,30815.11121147225
87,Calista Taverna,5.0,206.49888755734463
87,Funnel Cake Miami,5.0,46837.03375669295
87,The Baked Bear,5.0,990.1260338714924
87,Delirio Tiki Bar by Swizzle,5.0,771.0784196115023
87,Reggae Beets Gourmet Food Truck,5.0,33593.03769230002
87,13th & West,5.0,958.0582664565773
87,Swizzle Rum Bar & Drinkery,5.0,771.0784196115023
87,The Caribe Vegan,5.0,38560.93349246171
88,Water Lion Wine + Alchemy,5.0,220.68986241988995
88,The Guacamole House,5.0,98.97129139724485
88,The Greystone Jazz Bar,5.0,570.4076809674937
88,Ocoa's Breeze,5.0,880.0478608726053
88,Farm To Fork Meals,5.0,6284.248211052346
88,Dan the Cookie Man,5.0,37096.300167066576
88,Rum Room,5.0,770.6887268491338
88,Almotti,5.0,33712.798723475724
88,MILA Omakase,5.0,582.4202263829466
88,Osteria Positano,5.0,852.6985813284983
88,Fye Stars,5.0,27552.724221736848
88,La Burguesa,5.0,31195.918990355654
88,Calista Taverna,5.0,459.62490722372763
88,Funnel Cake Miami,5.0,47215.44561959563
88,Delirio Tiki Bar by Swizzle,5.0,941.4362102331532
88,Reggae Beets Gourmet Food Truck,5.0,33406.53848207408
88,Swizzle Rum Bar & Drinkery,5.0,941.4362102331532
88,The Caribe Vegan,5.0,38333.60334631628
88,Cucina Bambina,5.0,44515.507766481016
88,LUR,5.0,222.94362635228205
89,Water Lion Wine + Alchemy,5.0,325.9330364268585
89,The Guacamole House,5.0,312.07596306638754
89,The Greystone Jazz Bar,5.0,413.9591800831448
89,Farm To Fork Meals,5.0,6125.371553750519
89,Dan the Cookie Man,5.0,36867.61033770506
89,Rum Room,5.0,526.4626937858657
89,Almotti,5.0,33736.711617493056
89,MILA Omakase,5.0,540.0749460999052
89,Fye Stars,5.0,27297.936245297202
89,La Burguesa,5.0,31209.542353885285
89,Calista Taverna,5.0,640.3228780349597
89,Funnel Cake Miami,5.0,47215.61433963928
89,Reggae Beets Gourmet Food Truck,5.0,33167.75041367992
89,The Caribe Vegan,5.0,38108.28461832537
89,Cucina Bambina,5.0,44275.946960497015
89,LUR,5.0,350.62104347108703
89,Ceviche Bowl,5.0,31464.735774089055
89,Kobschie's Ice Rolls,5.0,81792.90292471007
89,Pummarola Miami Beach ,5.0,843.7327029431473
89,Holocaust Memorial Miami Beach,5.0,510.67252041535636
90,Water Lion Wine + Alchemy,5.0,442.5887698966112
90,The Guacamole House,5.0,320.7479356533777
90,The Greystone Jazz Bar,5.0,715.0750761429433
90,Ocoa's Breeze,5.0,814.2575074181776
90,Farm To Fork Meals,5.0,6090.806171808797
90,Dan the Cookie Man,5.0,37162.42717852065
90,Rum Room,5.0,819.6594582790659
90,Almotti,5.0,33495.140178062175
90,MILA Omakase,5.0,366.7952817854081
90,Osteria Positano,5.0,805.1423849569012
90,Fye Stars,5.0,27529.415246437093
90,La Burguesa,5.0,30976.141290734235
90,Calista Taverna,5.0,336.50735553194716
90,Funnel Cake Miami,5.0,46993.50861498753
90,Delirio Tiki Bar by Swizzle,5.0,890.6529491916572
90,Reggae Beets Gourmet Food Truck,5.0,33451.15670756402
90,13th & West,5.0,1130.662852111215
90,Swizzle Rum Bar & Drinkery,5.0,890.6529491916572
90,The Caribe Vegan,5.0,38405.88748965343
90,Cucina Bambina,5.0,44558.108253176506
91,Water Lion Wine + Alchemy,5.0,551.9055748643511
91,The Guacamole House,5.0,437.1860316573538
91,The Greystone Jazz Bar,5.0,777.0449087877126
91,Ocoa's Breeze,5.0,844.2173455356565
91,Farm To Fork Meals,5.0,5973.720562261106
91,Dan the Cookie Man,5.0,37156.762212382906
91,Rum Room,5.0,828.944469368929
91,Almotti,5.0,33397.01576318229
91,MILA Omakase,5.0,247.45101244663005
91,Osteria Positano,5.0,845.0985919263572
91,Fye Stars,5.0,27477.675759442693
91,La Burguesa,5.0,30875.32095115713
91,Calista Taverna,5.0,360.5673207567247
91,Funnel Cake Miami,5.0,46889.47186298047
91,Delirio Tiki Bar by Swizzle,5.0,926.7791188519944
91,Reggae Beets Gourmet Food Truck,5.0,33433.831230759504
91,13th & West,5.0,1046.7708358052382
91,Swizzle Rum Bar & Drinkery,5.0,926.7791188519944
91,The Caribe Vegan,5.0,38403.63585064765
91,Cucina Bambina,5.0,44539.55467342065
92,Water Lion Wine + Alchemy,5.0,656.0461202171809
92,The Guacamole House,5.0,541.4940198930414
92,The Greystone Jazz Bar,5.0,860.304865831816
92,Ocoa's Breeze,5.0,856.2992123810865
92,Farm To Fork Meals,5.0,5880.480508015243
92,Dan the Cookie Man,5.0,37179.97639201056
92,Rum Room,5.0,876.6428465513264
92,Almotti,5.0,33298.39311846023
92,MILA Omakase,5.0,150.18380715840865
92,Osteria Positano,5.0,865.942989852065
92,Fye Stars,5.0,27459.35077163037
92,La Burguesa,5.0,30775.3594597803
92,Calista Taverna,5.0,385.3500772178644
92,Funnel Cake Miami,5.0,46788.01956351311
92,Delirio Tiki Bar by Swizzle,5.0,943.0943159296519
92,Reggae Beets Gourmet Food Truck,5.0,33446.97363362775
92,13th & West,5.0,959.9531479335889
92,Swizzle Rum Bar & Drinkery,5.0,943.0943159296519
92,The Caribe Vegan,5.0,38429.74704539312
92,Cucina Bambina,5.0,44551.53074793614
93,Water Lion Wine + Alchemy,5.0,758.4978339329369
93,The Guacamole House,5.0,672.3190012212393
93,The Greystone Jazz Bar,5.0,850.3264271686177
93,Ocoa's Breeze,5.0,1065.5261145552774
93,Farm To Fork Meals,5.0,5711.595812768418
93,Dan the Cookie Man,5.0,37010.93201310124
93,Rum Room,5.0,775.100506886226
93,Almotti,5.0,33277.4630169482
93,MILA Omakase,5.0,130.82561696218477
93,Osteria Positano,5.0,1078.333214947344
93,Fye Stars,5.0,27251.79252039822
93,La Burguesa,5.0,30745.739618335625
93,Calista Taverna,5.0,600.2191060923739
93,Funnel Cake Miami,5.0,46746.81004976662
93,Reggae Beets Gourmet Food Truck,5.0,33265.74660820786
93,13th & West,5.0,1020.8527110720805
93,The Caribe Vegan,5.0,38264.55933907061
93,Cucina Bambina,5.0,44368.915932124066
93,LUR,5.0,425.9940233731632
93,Ceviche Bowl,5.0,31001.333391753287
94,Water Lion Wine + Alchemy,5.0,865.4833307092866
94,The Guacamole House,5.0,773.1639306957728
94,The Greystone Jazz Bar,5.0,960.0876931524238
94,Ocoa's Breeze,5.0,1081.2839622801719
94,Farm To Fork Meals,5.0,5618.822538643685
94,Dan the Cookie Man,5.0,37051.53823973794
94,Rum Room,5.0,865.6614456452724
94,Almotti,5.0,33167.68395294023
94,MILA Omakase,5.0,129.21088535716828
94,Osteria Positano,5.0,1101.309294820291
94,Fye Stars,5.0,27248.44150879884
94,La Burguesa,5.0,30635.122617485056
94,Calista Taverna,5.0,638.0347696548324
94,Funnel Cake Miami,5.0,46635.33252810874
94,Delirio Tiki Bar by Swizzle,5.0,1171.739384699804
94,Reggae Beets Gourmet Food Truck,5.0,33295.976189595734
94,13th & West,5.0,937.0487658807549
94,Swizzle Rum Bar & Drinkery,5.0,1171.739384699804
94,The Caribe Vegan,5.0,38308.117765393676
94,Cucina Bambina,5.0,44397.74556779429
95,Water Lion Wine + Alchemy,5.0,986.7065041331542
95,The Guacamole House,5.0,888.8402098118482
95,The Greystone Jazz Bar,5.0,1085.5359088894822
95,Ocoa's Breeze,5.0,1108.22328653418
95,Farm To Fork Meals,5.0,5517.417129242197
95,Dan the Cookie Man,5.0,37101.991553360516
95,Rum Room,5.0,975.7086582633137
95,Almotti,5.0,33042.67633731566
95,MILA Omakase,5.0,213.24793904809593
95,Osteria Positano,5.0,1135.869942089626
95,Fye Stars,5.0,27249.71609841985
95,La Burguesa,5.0,30509.341980962723
95,Calista Taverna,5.0,696.4909353676582
95,Funnel Cake Miami,5.0,46508.82190743834
95,Delirio Tiki Bar by Swizzle,5.0,1200.1445325877587
95,Reggae Beets Gourmet Food Truck,5.0,33334.90592613172
95,13th & West,5.0,846.7767547670747
95,Swizzle Rum Bar & Drinkery,5.0,1200.1445325877587
95,The Caribe Vegan,5.0,38361.84071595046
95,Cucina Bambina,5.0,44435.00688455257
96,Ocoa's Breeze,5.0,1268.8672344949377
96,Farm To Fork Meals,5.0,5376.841009797831
96,Dan the Cookie Man,5.0,36991.39535608932
96,Rum Room,5.0,976.1385465299768
96,Almotti,5.0,33005.25385335058
96,MILA Omakase,5.0,360.3111663187732
96,Osteria Positano,5.0,1297.4135822690353
96,Fye Stars,5.0,27101.866049449032
96,La Burguesa,5.0,30465.577632284254
96,Calista Taverna,5.0,856.8838080197761
96,Funnel Cake Miami,5.0,46456.18255094514
96,Reggae Beets Gourmet Food Truck,5.0,33213.38530425779
96,13th & West,5.0,925.1808586118929
96,The Caribe Vegan,5.0,38254.6228821142
96,Cucina Bambina,5.0,44311.93001438695
96,LUR,5.0,748.9535060319464
96,Ceviche Bowl,5.0,30721.907112595425
96,Kobschie's Ice Rolls,5.0,81835.13880182589
96,Pummarola Miami Beach ,5.0,184.13727423752852
96,Holocaust Memorial Miami Beach,5.0,570.5066123387824
97,Farm To Fork Meals,5.0,5204.118446877909
97,Dan the Cookie Man,5.0,37155.65924324238
97,Rum Room,5.0,1248.1672260408095
97,Almotti,5.0,32732.70498581411
97,MILA Omakase,5.0,547.0012325258115
97,Fye Stars,5.0,27169.065386120044
97,La Burguesa,5.0,30193.838547355947
97,Calista Taverna,5.0,973.9009778527227
97,Funnel Cake Miami,5.0,46186.39341077278
97,Reggae Beets Gourmet Food Truck,5.0,33355.93235678903
97,13th & West,5.0,751.6209552284606
97,The Caribe Vegan,5.0,38424.92762095928
97,Cucina Bambina,5.0,44450.751187830596
97,LUR,5.0,938.2470742660498
97,Ceviche Bowl,5.0,30450.071991650206
97,Kobschie's Ice Rolls,5.0,81974.53745008388
97,Pummarola Miami Beach ,5.0,378.2319917068188
97,Holocaust Memorial Miami Beach,5.0,839.3403859973178
97,Necessary Purveyor,5.0,192.7553549656258
97,Suite Habana Cafe,5.0,5416.135404296069
98,13th & West,5.0,1073.7980874756663
98,Pummarola Miami Beach ,5.0,791.385734081507
98,Necessary Purveyor,5.0,713.931336945715
98,Casa Green ,4.5,742.7524642609278
98,Pollos & Jarras,4.5,605.9245675186204
98,Maison Valentine,4.5,924.0851770279177
98,SunLife Organics,4.5,703.1637390514758
98,CVI.CHE 105,4.5,596.6177993581751
98,Mister O1 Extraordinary Pizza - South Beach,4.5,891.0043303678283
98,Rooftop Cinema Club South Beach,4.5,655.4911375601358
98,Akash Miami Beach,4.5,931.5708745267917
98,Avo Miami ,4.5,531.9947255531425
98,SoBe Hookah Lounge At Minnow Bar,4.5,902.1322711479876
98,Hookah bar at AURA,4.5,988.9916561459536
98,leña,5.0,698.9388731900369
98,Kava Garden,5.0,781.2793410832179
98,Casa Isola Osteria,4.5,586.660862968937
98,Issabella's,4.5,888.4970188191551
98,Gaythering Bar,4.5,433.66301014411385
98,Delicious Raw Kitchen & Juice Bar,4.5,517.5354193466262
99,MILA Omakase,5.0,830.4614675572701
99,Pummarola Miami Beach ,5.0,385.80739739897655
99,Holocaust Memorial Miami Beach,5.0,853.933766188102
99,Necessary Purveyor,5.0,589.1160654504104
99,Crazy Good Kitchen - Miami,4.5,865.4356910798406
99,Simplygood Pizza,4.5,860.1932532357185
99,Casa Green ,4.5,606.4042865781399
99,Osteria Da Fortunata Italian Restaurant,4.5,1001.1453559777519
99,Pollos & Jarras,4.5,385.4320195535629
99,Maison Valentine,4.5,807.0738587804456
99,XO Espresso Bar,4.5,863.935455514048
99,Cilantro 27,4.5,865.8181778845105
99,SunLife Organics,4.5,518.818276554802
99,CVI.CHE 105,4.5,373.89119591621676
99,Zeke’s Roadhouse,4.5,1006.3570412693164
99,Mister O1 Extraordinary Pizza - South Beach,4.5,550.952843843061
99,Chotu Indian Street Food,4.5,865.8181778845105
99,Rooftop Cinema Club South Beach,4.5,437.73047656796194
99,Akash Miami Beach,4.5,857.8594999660606
99,Avo Miami ,4.5,110.74562209725251
100,Water Lion Wine + Alchemy,5.0,595.4664370813479
100,The Guacamole House,5.0,538.0524867168053
100,The Greystone Jazz Bar,5.0,641.2535509475231
100,Farm To Fork Meals,5.0,5851.696872823805
100,Dan the Cookie Man,5.0,36888.19921999117
100,Rum Room,5.0,589.3710741182723
100,Almotti,5.0,33486.45200445804
100,MILA Omakase,5.0,311.40866888097423
100,Fye Stars,5.0,27205.271496098623
100,La Burguesa,5.0,30954.103893510888
100,Calista Taverna,5.0,636.1800089643435
100,Funnel Cake Miami,5.0,46953.75040812107
100,Reggae Beets Gourmet Food Truck,5.0,33160.22732401914
100,13th & West,5.0,1214.2515714319918
100,The Caribe Vegan,5.0,38137.03142440377
100,Cucina Bambina,5.0,44265.54969720677
100,LUR,5.0,381.7650204204164
100,Ceviche Bowl,5.0,31209.771531022572
100,Kobschie's Ice Rolls,5.0,81785.48357282141
100,Pummarola Miami Beach ,5.0,564.1138310305585
101,Water Lion Wine + Alchemy,5.0,732.1869125702616
101,The Guacamole House,5.0,716.6348448763633
101,The Greystone Jazz Bar,5.0,611.8424275765233
101,Farm To Fork Meals,5.0,5746.225864601964
101,Dan the Cookie Man,5.0,36647.07909324191
101,Rum Room,5.0,418.46663612650394
101,Almotti,5.0,33564.29398717754
101,MILA Omakase,5.0,507.8747777188223
101,Fye Stars,5.0,26958.67335015966
101,La Burguesa,5.0,31022.463059929225
101,Calista Taverna,5.0,885.4284821772396
101,Funnel Cake Miami,5.0,47008.321089861136
101,Reggae Beets Gourmet Food Truck,5.0,32914.02031318361
101,The Caribe Vegan,5.0,37897.83624282131
101,Cucina Bambina,5.0,44018.91090123676
101,LUR,5.0,623.5199231712077
101,Ceviche Bowl,5.0,31279.03487818978
101,Kobschie's Ice Rolls,5.0,81539.17759114412
101,Pummarola Miami Beach ,5.0,521.8918375377804
101,Holocaust Memorial Miami Beach,5.0,105.79540465279071
102,Water Lion Wine + Alchemy,5.0,76.15212893182768
102,The Guacamole House,5.0,199.7998337691442
102,The Greystone Jazz Bar,5.0,367.2251613419306
102,Farm To Fork Meals,5.0,6415.122632293069
102,Dan the Cookie Man,5.0,36911.791184031244
102,Rum Room,5.0,661.5335329634115
102,Almotti,5.0,33957.60555335228
102,MILA Omakase,5.0,787.7709316460038
102,Fye Stars,5.0,27451.910142063894
102,La Burguesa,5.0,31437.81178263295
102,Calista Taverna,5.0,708.4081022818968
102,Funnel Cake Miami,5.0,47453.04787478195
102,Reggae Beets Gourmet Food Truck,5.0,33240.28810428461
102,The Caribe Vegan,5.0,38144.110097738834
102,Cucina Bambina,5.0,44350.724722783074
102,LUR,5.0,471.87846032861364
102,Ceviche Bowl,5.0,31692.32007368522
102,Kobschie's Ice Rolls,5.0,81863.91694874964
102,Holocaust Memorial Miami Beach,5.0,778.1984691127094
102,Suite Habana Cafe,5.0,6650.057901877793
103,Water Lion Wine + Alchemy,5.0,261.78600881665784
103,The Guacamole House,5.0,386.1509955053165
103,The Greystone Jazz Bar,5.0,186.5938572929661
103,Farm To Fork Meals,5.0,6407.309911933363
103,Dan the Cookie Man,5.0,36724.5206690567
103,Rum Room,5.0,527.768515339652
103,Almotti,5.0,34078.363156902466
103,MILA Omakase,5.0,883.5348526168544
103,Fye Stars,5.0,27290.92012625873
103,La Burguesa,5.0,31552.6408571651
103,Calista Taverna,5.0,882.3423560323166
103,Funnel Cake Miami,5.0,47559.79566143624
103,Reggae Beets Gourmet Food Truck,5.0,33056.70308851742
103,The Caribe Vegan,5.0,37956.12043248183
103,Cucina Bambina,5.0,44167.45457805264
103,LUR,5.0,623.9454428972551
103,Ceviche Bowl,5.0,31807.72038458421
103,Kobschie's Ice Rolls,5.0,81679.95450639816
103,Holocaust Memorial Miami Beach,5.0,739.0129484999004
103,Suite Habana Cafe,5.0,6649.66485073981
104,Water Lion Wine + Alchemy,5.0,781.1181825949213
104,The Guacamole House,5.0,859.8386789629727
104,The Greystone Jazz Bar,5.0,375.5138664954868
104,Farm To Fork Meals,5.0,6051.54549874034
104,Dan the Cookie Man,5.0,36259.45008051093
104,Rum Room,5.0,109.00383297112445
104,Almotti,5.0,34075.10087339733
104,MILA Omakase,5.0,1002.2094510073032
104,Fye Stars,5.0,26746.114569365098
104,La Burguesa,5.0,31527.803698852673
104,Funnel Cake Miami,5.0,47503.955150485104
104,The Melted Scoop,5.0,17793.506921280918
104,Reggae Beets Gourmet Food Truck,5.0,32564.109920737686
104,The Caribe Vegan,5.0,37499.96046347477
104,Cucina Bambina,5.0,43672.99554466893
104,LUR,5.0,954.4104405345556
104,Walt Grace Vintage,5.0,6945.252134197847
104,Ceviche Bowl,5.0,31784.92576296687
104,Kobschie's Ice Rolls,5.0,81188.99463364448
104,Pummarola Miami Beach ,5.0,1015.1308299901314
105,The Guacamole House,5.0,1041.1774441429545
105,The Greystone Jazz Bar,5.0,987.3632932590712
105,Farm To Fork Meals,5.0,5371.958144931449
105,Dan the Cookie Man,5.0,36648.03131304938
105,Rum Room,5.0,732.2902389758551
105,Almotti,5.0,33248.138975474125
105,MILA Omakase,5.0,559.6533638757714
105,Fye Stars,5.0,26809.883259847833
105,La Burguesa,5.0,30698.305658578964
105,Calista Taverna,5.0,1055.9035829938875
105,Funnel Cake Miami,5.0,46673.009407102574
105,Reggae Beets Gourmet Food Truck,5.0,32877.63546494821
105,The Caribe Vegan,5.0,37909.654075935716
105,Cucina Bambina,5.0,43977.61528964406
105,LUR,5.0,859.9883216962504
105,Ceviche Bowl,5.0,30955.613840866677
105,Kobschie's Ice Rolls,5.0,81500.4086626026
105,Pummarola Miami Beach ,5.0,202.22742303262203
105,Holocaust Memorial Miami Beach,5.0,325.41206243003325
105,Necessary Purveyor,5.0,720.604601257353
106,MILA Omakase,5.0,839.7371325171662
106,Calista Taverna,5.0,1348.2907943141545
106,Pummarola Miami Beach ,5.0,339.1972052682187
106,Holocaust Memorial Miami Beach,5.0,675.857891389288
106,Necessary Purveyor,5.0,767.2152368065201
106,The Drexel,4.5,1377.4192176603976
106,Crazy Good Kitchen - Miami,4.5,832.0135024345774
106,Simplygood Pizza,4.5,827.781478572781
106,Casa Green ,4.5,775.9023582110794
106,Osteria Da Fortunata Italian Restaurant,4.5,954.0420861264731
106,Pollos & Jarras,4.5,553.6401699006325
106,Maison Valentine,4.5,962.6538377856016
106,XO Espresso Bar,4.5,827.3569259010492
106,Cilantro 27,4.5,832.8059489864899
106,SunLife Organics,4.5,676.4280970424622
106,CVI.CHE 105,4.5,544.2429273586745
106,Zeke’s Roadhouse,4.5,972.9692894961302
106,Mister O1 Extraordinary Pizza - South Beach,4.5,567.0225848058815
106,Chotu Indian Street Food,4.5,832.8059489864899
106,Rooftop Cinema Club South Beach,4.5,592.9313855864589
107,Farm To Fork Meals,5.0,5164.616961039268
107,Dan the Cookie Man,5.0,36609.013715060144
107,Rum Room,5.0,908.2576292813816
107,Almotti,5.0,33102.13085385614
107,MILA Omakase,5.0,709.697828688544
107,Fye Stars,5.0,26693.920078617608
107,La Burguesa,5.0,30546.62693845763
107,Calista Taverna,5.0,1217.582689067115
107,Funnel Cake Miami,5.0,46512.87391551964
107,Reggae Beets Gourmet Food Truck,5.0,32818.910349565536
107,The Caribe Vegan,5.0,37876.43886726417
107,Cucina Bambina,5.0,43915.86342072776
107,LUR,5.0,1045.9237698274344
107,Ceviche Bowl,5.0,30804.46168853685
107,Kobschie's Ice Rolls,5.0,81439.38871686869
107,Pummarola Miami Beach ,5.0,224.9043621169451
107,Holocaust Memorial Miami Beach,5.0,519.5468823695709
107,Necessary Purveyor,5.0,727.4818947406313
107,Suite Habana Cafe,5.0,5404.421554148975
107,George's Shawarma,5.0,20580.029428133606
108,Water Lion Wine + Alchemy,5.0,522.3774940238559
108,The Guacamole House,5.0,647.6995824985929
108,The Greystone Jazz Bar,5.0,128.4186056191525
108,Farm To Fork Meals,5.0,6417.54423541064
108,Dan the Cookie Man,5.0,36467.234394554915
108,Rum Room,5.0,431.8842775095622
108,Almotti,5.0,34255.4786522349
108,MILA Omakase,5.0,1066.3928217158912
108,Fye Stars,5.0,27075.12316155411
108,La Burguesa,5.0,31722.001045033285
108,Funnel Cake Miami,5.0,47718.03263093668
108,Reggae Beets Gourmet Food Truck,5.0,32805.76785146343
108,The Caribe Vegan,5.0,37697.479115693975
108,Cucina Bambina,5.0,43917.00231460873
108,LUR,5.0,863.5006997357194
108,Ceviche Bowl,5.0,31977.827568454948
108,Kobschie's Ice Rolls,5.0,81428.31535900259
108,Holocaust Memorial Miami Beach,5.0,774.303508974752
108,Suite Habana Cafe,5.0,6669.813891697942
108,George's Shawarma,5.0,21691.303419050662
109,Water Lion Wine + Alchemy,5.0,600.9172130861612
109,The Guacamole House,5.0,735.3347344226846
109,The Greystone Jazz Bar,5.0,251.14871156531456
109,Farm To Fork Meals,5.0,6518.913531282451
109,Dan the Cookie Man,5.0,36409.98150409808
109,Rum Room,5.0,527.1548357050649
109,Almotti,5.0,34378.81855791818
109,MILA Omakase,5.0,1188.0425537003082
109,Fye Stars,5.0,27066.926168293656
109,La Burguesa,5.0,31845.585625671796
109,Funnel Cake Miami,5.0,47841.64137005129
109,Reggae Beets Gourmet Food Truck,5.0,32759.97432783545
109,The Caribe Vegan,5.0,37636.99893201515
109,Cucina Bambina,5.0,43871.854570456875
109,LUR,5.0,971.3310872795878
109,Ceviche Bowl,5.0,32101.39704687921
109,Kobschie's Ice Rolls,5.0,81381.23619820365
109,Holocaust Memorial Miami Beach,5.0,890.7395872387328
109,Suite Habana Cafe,5.0,6773.706205137086
109,George's Shawarma,5.0,21767.17882297785
110,Water Lion Wine + Alchemy,5.0,770.1325631096851
110,The Guacamole House,5.0,893.1140538753036
110,The Greystone Jazz Bar,5.0,346.71368297456627
110,Farm To Fork Meals,5.0,6407.448100651227
110,Dan the Cookie Man,5.0,36219.960212975995
110,Rum Room,5.0,447.9563452567991
110,Almotti,5.0,34401.217914828536
110,MILA Omakase,5.0,1247.8706095839918
110,Fye Stars,5.0,26856.2132076704
110,La Burguesa,5.0,31859.851116507165
110,Funnel Cake Miami,5.0,47844.05335682272
110,The Melted Scoop,5.0,17769.77613248748
110,Reggae Beets Gourmet Food Truck,5.0,32561.61377508962
110,The Caribe Vegan,5.0,37449.78105108995
110,Cucina Bambina,5.0,43673.10689914363
110,LUR,5.0,1090.3069778840013
110,Walt Grace Vintage,5.0,7304.521391078632
110,Ceviche Bowl,5.0,32116.433462200956
110,Kobschie's Ice Rolls,5.0,81183.71929228125
110,Holocaust Memorial Miami Beach,5.0,855.5852548846003
111,Water Lion Wine + Alchemy,5.0,961.055249783605
111,The Greystone Jazz Bar,5.0,556.9537068977816
111,Farm To Fork Meals,5.0,6524.928266556895
111,Dan the Cookie Man,5.0,36048.606779512134
111,Rum Room,5.0,634.5215360004389
111,Almotti,5.0,34603.8527618507
111,Fye Stars,5.0,26753.517278468447
111,La Burguesa,5.0,32059.44773107441
111,Funnel Cake Miami,5.0,48038.518829385
111,The Melted Scoop,5.0,17605.35444919958
111,Reggae Beets Gourmet Food Truck,5.0,32404.742489014316
111,The Caribe Vegan,5.0,37274.55370030091
111,Cucina Bambina,5.0,43517.009035101604
111,Walt Grace Vintage,5.0,7430.629949161656
111,Ceviche Bowl,5.0,32316.329799923642
111,Kobschie's Ice Rolls,5.0,81025.0182447112
111,Holocaust Memorial Miami Beach,5.0,1049.2631572366429
111,Suite Habana Cafe,5.0,6792.4527537677595
111,George's Shawarma,5.0,21657.250316328376
111,Pizza Café,5.0,40652.34440662286
112,The Greystone Jazz Bar,5.0,704.9600904637814
112,Rum Room,5.0,801.745738465754
112,The Melted Scoop,5.0,17526.926721738793
112,Walt Grace Vintage,5.0,7572.399872199438
112,Pizza Café,5.0,40819.79271776747
112,Paradise Cups,5.0,121570.94341669464
112,Ceviches By Divino,4.5,416.670644579733
112,Sérêvène,4.5,706.1139386731501
112,Got Wine Club,4.5,179.3467814611086
112,Baires Grill Miami Beach,4.5,423.7245151586376
112,Spuntino Catering ,4.5,9087.178234224008
112,The Scoop Coop,5.0,124423.553307481
112,DoggyStyle Miami Hot Dogs,4.5,7945.2581763276185
112,Strictly Fish,4.5,21912.641824761293
112,Miami Beach Boardwalk,4.5,927.6337223012138
112,Amalia Restaurant,4.5,743.2085490774041
112,Shark Valley Tram Tours,4.5,64238.97907291556
112,Veranda,4.5,735.133886154864
112,Mareva 1939,4.5,1071.9732300491232
112,SoBe Hookah,4.5,1032.4217196432583
113,The Greystone Jazz Bar,5.0,826.2619114003008
